#proteinId	gotermId	goName	gotermType	goAcc
2	2930	nucleoside diphosphate kinase activity	molecular_function	GO:0004550
122	19908	regulation of transcription	biological_process	GO:0045449
122	2176	DNA binding	molecular_function	GO:0003677
123	3838	nucleus	cellular_component	GO:0005634
123	4421	DNA replication	biological_process	GO:0006260
127	2933	hydrolase activity, hydrolyzing O-glycosyl compounds	molecular_function	GO:0004553
127	4143	carbohydrate metabolic process	biological_process	GO:0005975
127	2290	catalytic activity	molecular_function	GO:0003824
127	18659	cation binding	molecular_function	GO:0043169
127	6547	lytic transglycosylase activity	molecular_function	GO:0008933
127	9229	mannosidase activity	molecular_function	GO:0015923
127	9230	mannosyl-oligosaccharide mannosidase activity	molecular_function	GO:0015924
127	9231	galactosidase activity	molecular_function	GO:0015925
127	9232	glucosidase activity	molecular_function	GO:0015926
127	9233	trehalase activity	molecular_function	GO:0015927
127	9234	fucosidase activity	molecular_function	GO:0015928
127	9235	hexosaminidase activity	molecular_function	GO:0015929
127	9453	amylase activity	molecular_function	GO:0016160
130	3827	intracellular	cellular_component	GO:0005622
130	4927	transport	biological_process	GO:0006810
134	5240	cell adhesion	biological_process	GO:0007155
134	9320	membrane	cellular_component	GO:0016020
137	2176	DNA binding	molecular_function	GO:0003677
137	3736	ATP binding	molecular_function	GO:0005524
137	4429	DNA replication initiation	biological_process	GO:0006270
137	5778	DNA-dependent ATPase activity	molecular_function	GO:0008094
137	2450	ATP-dependent DNA helicase activity	molecular_function	GO:0004003
137	2451	ATP-dependent RNA helicase activity	molecular_function	GO:0004004
137	5716	ATP-dependent helicase activity	molecular_function	GO:0008026
137	5860	RNA-dependent ATPase activity	molecular_function	GO:0008186
137	8800	protein-transmembrane transporting ATPase activity	molecular_function	GO:0015462
137	10082	ATPase activity	molecular_function	GO:0016887
137	10273	single-stranded DNA-dependent ATP-dependent DNA helicase activity	molecular_function	GO:0017116
137	18132	ATPase activity, coupled	molecular_function	GO:0042623
137	18133	ATPase activity, uncoupled	molecular_function	GO:0042624
137	18134	ATPase activity, coupled to transmembrane movement of ions	molecular_function	GO:0042625
137	18135	ATPase activity, coupled to transmembrane movement of substances	molecular_function	GO:0042626
138	2198	RNA polymerase II transcription factor activity	molecular_function	GO:0003702
138	3838	nucleus	cellular_component	GO:0005634
138	4501	transcription initiation	biological_process	GO:0006352
139	3935	mitochondrial inner membrane	cellular_component	GO:0005743
139	6212	protein transporter activity	molecular_function	GO:0008565
139	8400	protein transport	biological_process	GO:0015031
140	3708	binding	molecular_function	GO:0005488
140	4927	transport	biological_process	GO:0006810
140	9320	membrane	cellular_component	GO:0016020
140	3935	mitochondrial inner membrane	cellular_component	GO:0005743
143	5986	protein prenyltransferase activity	molecular_function	GO:0008318
143	10681	protein amino acid prenylation	biological_process	GO:0018346
144	2228	translation initiation factor activity	molecular_function	GO:0003743
144	4557	translational initiation	biological_process	GO:0006413
147	5765	N-acetyltransferase activity	molecular_function	GO:0008080
147	5830	metabolic process	biological_process	GO:0008152
148	3211	uroporphyrinogen decarboxylase activity	molecular_function	GO:0004853
148	4896	porphyrin biosynthetic process	biological_process	GO:0006779
151	3724	calcium ion binding	molecular_function	GO:0005509
152	3708	binding	molecular_function	GO:0005488
152	4927	transport	biological_process	GO:0006810
152	9320	membrane	cellular_component	GO:0016020
153	3708	binding	molecular_function	GO:0005488
153	4927	transport	biological_process	GO:0006810
153	9320	membrane	cellular_component	GO:0016020
154	3827	intracellular	cellular_component	GO:0005622
154	4541	RNA processing	biological_process	GO:0006396
155	2176	DNA binding	molecular_function	GO:0003677
156	6667	biosynthetic process	biological_process	GO:0009058
156	2784	glycolipid 3-alpha-mannosyltransferase activity	molecular_function	GO:0004378
161	5830	metabolic process	biological_process	GO:0008152
161	5799	sphinganine-1-phosphate aldolase activity	molecular_function	GO:0008117
162	2657	ubiquitin thiolesterase activity	molecular_function	GO:0004221
162	4642	ubiquitin-dependent protein catabolic process	biological_process	GO:0006511
163	2613	endopeptidase activity	molecular_function	GO:0004175
163	4024	proteasome core complex	cellular_component	GO:0005839
163	4642	ubiquitin-dependent protein catabolic process	biological_process	GO:0006511
163	2706	threonine endopeptidase activity	molecular_function	GO:0004298
163	2707	proteasome endopeptidase activity	molecular_function	GO:0004299
164	3727	protein binding	molecular_function	GO:0005515
164	4595	protein complex assembly	biological_process	GO:0006461
164	4994	intracellular protein transport	biological_process	GO:0006886
164	9480	vesicle-mediated transport	biological_process	GO:0016192
164	13011	membrane coat	cellular_component	GO:0030117
164	6212	protein transporter activity	molecular_function	GO:0008565
164	3530	structural molecule activity	molecular_function	GO:0005198
164	3987	Golgi-associated vesicle	cellular_component	GO:0005798
164	3708	binding	molecular_function	GO:0005488
166	162	nucleotide binding	molecular_function	GO:0000166
166	10269	nucleoside-triphosphatase activity	molecular_function	GO:0017111
166	3736	ATP binding	molecular_function	GO:0005524
166	2176	DNA binding	molecular_function	GO:0003677
166	3838	nucleus	cellular_component	GO:0005634
166	4421	DNA replication	biological_process	GO:0006260
166	2187	DNA clamp loader activity	molecular_function	GO:0003689
166	3862	DNA replication factor C complex	cellular_component	GO:0005663
166	2353	DNA-directed DNA polymerase activity	molecular_function	GO:0003887
166	16887	DNA polymerase activity	molecular_function	GO:0034061
167	7340	photosynthesis, light harvesting	biological_process	GO:0009765
167	9320	membrane	cellular_component	GO:0016020
168	3737	GTP binding	molecular_function	GO:0005525
168	3827	intracellular	cellular_component	GO:0005622
169	2176	DNA binding	molecular_function	GO:0003677
169	2371	DNA topoisomerase type I activity	molecular_function	GO:0003917
169	3891	chromosome	cellular_component	GO:0005694
169	4424	DNA topological change	biological_process	GO:0006265
169	4427	DNA unwinding during replication	biological_process	GO:0006268
169	2372	DNA topoisomerase (ATP-hydrolyzing) activity	molecular_function	GO:0003918
171	9710	oxidoreductase activity	molecular_function	GO:0016491
171	4758	lipid metabolic process	biological_process	GO:0006629
171	9320	membrane	cellular_component	GO:0016020
171	9918	oxidoreductase activity, acting on paired donors, with oxidation of a pair of donors resulting in the reduction of molecular oxygen to two molecules of water	molecular_function	GO:0016717
171	9498	CoA desaturase activity	molecular_function	GO:0016215
171	10994	DDT 2,3-dioxygenase activity	molecular_function	GO:0018688
171	10995	naphthalene disulfonate 1,2-dioxygenase activity	molecular_function	GO:0018689
171	17906	omega-3 fatty acid desaturase activity	molecular_function	GO:0042389
172	9367	mRNA metabolic process	biological_process	GO:0016071
172	13392	ribonucleoprotein complex	cellular_component	GO:0030529
175	2345	ATP phosphoribosyltransferase activity	molecular_function	GO:0003879
178	7340	photosynthesis, light harvesting	biological_process	GO:0009765
178	9320	membrane	cellular_component	GO:0016020
180	10069	ligase activity	molecular_function	GO:0016874
180	2290	catalytic activity	molecular_function	GO:0003824
180	3736	ATP binding	molecular_function	GO:0005524
180	5830	metabolic process	biological_process	GO:0008152
180	6968	biotin binding	molecular_function	GO:0009374
182	2290	catalytic activity	molecular_function	GO:0003824
183	2227	structural constituent of ribosome	molecular_function	GO:0003735
183	3827	intracellular	cellular_component	GO:0005622
183	4025	ribosome	cellular_component	GO:0005840
183	4556	translation	biological_process	GO:0006412
186	2176	DNA binding	molecular_function	GO:0003677
187	3708	binding	molecular_function	GO:0005488
188	6667	biosynthetic process	biological_process	GO:0009058
188	10042	1-aminocyclopropane-1-carboxylate synthase activity	molecular_function	GO:0016847
188	9967	transferase activity, transferring nitrogenous groups	molecular_function	GO:0016769
188	13063	pyridoxal phosphate binding	molecular_function	GO:0030170
188	4649	amino acid and derivative metabolic process	biological_process	GO:0006519
188	6140	transaminase activity	molecular_function	GO:0008483
188	3198	tyrosine transaminase activity	molecular_function	GO:0004838
189	2970	pantothenate kinase activity	molecular_function	GO:0004594
189	3736	ATP binding	molecular_function	GO:0005524
189	9243	coenzyme A biosynthetic process	biological_process	GO:0015937
190	3727	protein binding	molecular_function	GO:0005515
190	5939	zinc ion binding	molecular_function	GO:0008270
191	3868	transcription factor TFIID complex	cellular_component	GO:0005669
191	4501	transcription initiation	biological_process	GO:0006352
191	10155	transcription initiation factor activity	molecular_function	GO:0016986
191	2176	DNA binding	molecular_function	GO:0003677
193	433	core TFIIH complex	cellular_component	GO:0000439
193	4440	DNA repair	biological_process	GO:0006281
193	4504	regulation of transcription, DNA-dependent	biological_process	GO:0006355
193	9530	general RNA polymerase II transcription factor activity	molecular_function	GO:0016251
195	2771	glyceraldehyde-3-phosphate dehydrogenase (phosphorylating) activity	molecular_function	GO:0004365
195	4261	glycolysis	biological_process	GO:0006096
195	24535	NAD binding	molecular_function	GO:0051287
195	4174	glucose metabolic process	biological_process	GO:0006006
195	6557	glyceraldehyde-3-phosphate dehydrogenase activity	molecular_function	GO:0008943
195	2290	catalytic activity	molecular_function	GO:0003824
195	3708	binding	molecular_function	GO:0005488
195	5830	metabolic process	biological_process	GO:0008152
196	5830	metabolic process	biological_process	GO:0008152
199	5830	metabolic process	biological_process	GO:0008152
199	2508	asparagine synthase (glutamine-hydrolyzing) activity	molecular_function	GO:0004066
199	4659	asparagine biosynthetic process	biological_process	GO:0006529
200	3708	binding	molecular_function	GO:0005488
201	4930	potassium ion transport	biological_process	GO:0006813
201	4993	regulation of pH	biological_process	GO:0006885
201	8649	solute:hydrogen antiporter activity	molecular_function	GO:0015299
201	9321	integral to membrane	cellular_component	GO:0016021
201	2290	catalytic activity	molecular_function	GO:0003824
201	3708	binding	molecular_function	GO:0005488
201	5830	metabolic process	biological_process	GO:0008152
202	5846	methyltransferase activity	molecular_function	GO:0008168
202	175	rRNA (adenine-N6,N6-)-dimethyltransferase activity	molecular_function	GO:0000179
202	2346	C-terminal protein carboxyl methyltransferase activity	molecular_function	GO:0003880
202	5847	C-methyltransferase activity	molecular_function	GO:0008169
202	5848	N-methyltransferase activity	molecular_function	GO:0008170
202	5849	O-methyltransferase activity	molecular_function	GO:0008171
202	5850	S-methyltransferase activity	molecular_function	GO:0008172
202	5851	RNA methyltransferase activity	molecular_function	GO:0008173
202	5852	mRNA methyltransferase activity	molecular_function	GO:0008174
202	5853	tRNA methyltransferase activity	molecular_function	GO:0008175
202	5945	protein methyltransferase activity	molecular_function	GO:0008276
202	5992	site-specific DNA-methyltransferase (cytosine-specific) activity	molecular_function	GO:0008326
202	6085	2-polyprenyl-6-methoxy-1,4-benzoquinone methyltransferase activity	molecular_function	GO:0008425
202	6281	rRNA methyltransferase activity	molecular_function	GO:0008649
202	6282	rRNA (uridine-2'-O-)-methyltransferase activity	molecular_function	GO:0008650
202	6619	DNA-methyltransferase activity	molecular_function	GO:0009008
202	6977	rRNA (cytosine-C5-967)-methyltransferase activity	molecular_function	GO:0009383
202	9489	selenocysteine methyltransferase activity	molecular_function	GO:0016205
202	9552	arginine N-methyltransferase activity	molecular_function	GO:0016273
202	9553	protein-arginine N-methyltransferase activity	molecular_function	GO:0016274
202	9556	lysine N-methyltransferase activity	molecular_function	GO:0016278
202	9557	protein-lysine N-methyltransferase activity	molecular_function	GO:0016279
202	9572	tRNA (uracil) methyltransferase activity	molecular_function	GO:0016300
202	9652	tRNA (guanine) methyltransferase activity	molecular_function	GO:0016423
202	9653	tRNA (guanosine) methyltransferase activity	molecular_function	GO:0016424
202	9654	tRNA (adenine)-methyltransferase activity	molecular_function	GO:0016426
202	9655	tRNA (cytosine)-methyltransferase activity	molecular_function	GO:0016427
202	9659	tRNA (uridine) methyltransferase activity	molecular_function	GO:0016431
202	9661	rRNA (adenine) methyltransferase activity	molecular_function	GO:0016433
202	9662	rRNA (cytosine) methyltransferase activity	molecular_function	GO:0016434
202	9663	rRNA (guanine) methyltransferase activity	molecular_function	GO:0016435
202	9664	rRNA (uridine) methyltransferase activity	molecular_function	GO:0016436
202	10743	protein-leucine O-methyltransferase activity	molecular_function	GO:0018423
202	11011	1-phenanthrol methyltransferase activity	molecular_function	GO:0018707
